,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000183580.10,2132.24218275835,0.119186792063849,0.106068638495001,1.12367608140333,0.261150466970261,0.727755448994435
ENSG00000183654.9,90.0449838984227,0.379680441462021,0.257571205938749,1.47407952716698,0.140460180039686,0.559198518423638
ENSG00000173545.5,8777.16028218467,-0.0536987835559145,0.0844357012850611,-0.63597249431995,0.524794349997781,0.903573692215092
ENSG00000289112.2,21.3364845196273,0.0186613639515585,0.476419618376728,0.0391700157418835,0.96875483925435,0.995728942866219
ENSG00000154153.15,10943.817187617,0.0454460357747841,0.102484647931723,0.443442375926012,0.657445790647973,0.946095103009492
ENSG00000246214.3,17.4184089962412,-0.245401814296247,0.755692009742895,-0.324737870894968,0.745379469845746,0.963185520999122
ENSG00000250415.1,2.82689849068205,0.941879979272692,1.2710797968189,0.74100774918295,0.458688741771774,NA
ENSG00000145555.15,26260.1948287,0.1489937023154,0.0723351899696967,2.05976789966015,0.0394207347190299,0.277626027153208
ENSG00000243538.1,4.85684709415849,-0.405172250935218,1.093445415167,-0.370546389710123,0.710975418431806,NA
ENSG00000176788.9,28769.8342500324,-0.00387388390104747,0.0812019384356188,-0.0477067909421755,0.961949921878111,0.995167918052284
ENSG00000215196.5,13.8585775405442,-0.177138204120167,0.701269523931841,-0.252596466943263,0.800580060475987,0.975575221371002
ENSG00000293060.1,60.2226301567581,0.321956441093811,0.339100588698622,0.949442294775701,0.342395707811898,0.800269213305639
ENSG00000249199.2,11.5024792038158,0.452755330842236,0.716874882096037,0.631568132947336,0.527669115278872,NA
ENSG00000249620.1,2.94292542968933,-2.95547282738706,1.5988518327121,-1.84849700698892,0.0645304769620913,NA
ENSG00000283740.2,11.7996607946901,0.257552969983264,0.681927442390674,0.377683832579527,0.705665479501597,NA
ENSG00000249156.2,4.98867167750566,-0.558054895806238,1.32729508659864,-0.420445235909312,0.67416022800028,NA
ENSG00000250386.1,10.2053727140895,-0.446998434701008,0.670477135162073,-0.666687066954127,0.504972041520194,NA
ENSG00000269466.4,16.4604812020065,-0.637647294592613,0.51909189242627,-1.22839000935308,0.2193005964814,0.682159456035597
ENSG00000240785.3,3.4998641606819,0.729282903707935,1.3255307760734,0.550181796508925,0.582194687819829,NA
ENSG00000145526.12,96.6466158533129,0.920301233911004,0.277645432943291,3.31466368510004,0.000917534431396543,0.0194924102427252
ENSG00000214132.4,4.30818878924096,0.983888310703829,1.4465256222364,0.680173441506474,0.496394646681871,NA
ENSG00000286751.1,1.77959765258963,2.16914725977216,1.99221039567312,1.08881434635786,0.276235763823407,NA
ENSG00000249359.3,1.88408057978998,0.388763374905591,1.8200281004935,0.213602951954521,0.830856697201125,NA
ENSG00000291102.1,581.345074027999,-0.0893864224575453,0.12150963366874,-0.735632391924006,0.461954444188883,0.876571776023069
ENSG00000233974.3,2.06805265226434,1.10028519855717,1.55925541868905,0.70564782739844,0.480407173505685,NA
ENSG00000253766.1,2.97898650234375,1.02415920418233,1.40094747121658,0.731047541199352,0.46475011487504,NA
ENSG00000154162.15,8968.94731721038,0.00573125160345981,0.100583410674348,0.0569800881182634,0.954561056746682,0.995167918052284
ENSG00000213430.6,3541.65143617295,0.06892757145895,0.0956010462617664,0.720991810803185,0.470914553232311,0.880081522637508
ENSG00000164256.11,21.4340851975512,-0.297450576230875,0.551380700305056,-0.539464975952745,0.589566057564694,0.928128657606894
ENSG00000286134.2,13.2917208349176,0.0529758023474156,0.613610505003109,0.0863345752973169,0.931200453961584,0.993885599734327
ENSG00000226432.3,6.71088081745087,-0.772151098543384,0.835594401500508,-0.924074044963446,0.355447765687967,NA
ENSG00000040731.10,1231.30258581293,0.620011438089069,0.201775793888898,3.0727741228983,0.00212078948975716,0.0361542830995115
ENSG00000251273.4,7.43087631101197,-2.58530468160246,1.06029366104814,-2.43829117967828,0.0147568819318639,NA
ENSG00000245662.4,12.2626954208137,-0.0214313260526287,0.623178742305445,-0.0343903355453745,0.972565890032343,NA
ENSG00000251593.1,147.554955742014,0.355849291028746,0.195251297732267,1.82251946676787,0.0683762027287881,0.385004641501301
ENSG00000113100.10,2.33488179807603,0.917691776907914,1.50168263388544,0.611109002794745,0.541127420136097,NA
ENSG00000250337.10,6487.05894496402,-0.361276508542077,0.150144823545082,-2.40618690682734,0.0161200150205666,0.155024784007861
ENSG00000287176.1,61.2446451814968,0.32515315956708,0.317545654658968,1.02395720047337,0.30585549081192,0.773033594764012
ENSG00000241668.2,3.41445342839837,-0.993292048897526,1.2289607601902,-0.808237399495003,0.418953931845242,NA
ENSG00000113361.13,94598.9275935696,0.0339120601365219,0.0782527736638978,0.43336559905438,0.664749188201883,0.947865389220238
ENSG00000113360.17,16603.048777136,0.0979791920283722,0.0668217626980609,1.46627667502724,0.142572927247873,0.56472881403797
ENSG00000082213.18,9237.77840935416,0.0511478149354927,0.0802824569150999,0.637098276521139,0.524060831122458,0.903157850208393
ENSG00000279923.1,26.5648606761508,-0.444003369150303,0.421150200339129,-1.05426370162657,0.291762202431479,0.760694461889441
ENSG00000133401.16,354.658993245023,0.904843685345056,0.168672034874299,5.36451514336317,8.11669503812834e-08,8.16021934485454e-06
ENSG00000241739.1,3.21963740137339,-1.24411091810358,1.20006946690592,-1.03669908485482,0.299876118649252,NA
ENSG00000250764.1,4.68873520888989,-0.994901520501937,1.01597091548453,-0.979261812851655,0.327450633643778,NA
ENSG00000113384.14,18738.154621926,-0.132412582334265,0.0796576062616949,-1.66227167182574,0.0964583150697798,0.461974240416427
ENSG00000272086.2,134.310027933501,-0.270690809660044,0.197650355530724,-1.36954375282146,0.17082936800072,0.615896773307688
ENSG00000150712.11,6566.54289855064,-0.0804008999299358,0.09861631294565,-0.815290062347462,0.41490629579985,0.852044101232552
ENSG00000056097.16,32741.5319756233,-0.0680079981160869,0.0908509889175178,-0.748566404465122,0.454118587352766,0.872073629362223
ENSG00000249142.1,11.8912748842738,-0.216048718521112,0.737333117227222,-0.293013718593807,0.769511665763224,NA
ENSG00000113387.12,31643.7688504158,-0.0501623323389232,0.0905752989259098,-0.553819119934186,0.579702641720786,0.926036218101897
ENSG00000286741.1,3.51520227346494,0.784246969126628,1.18087331001635,0.66412456143646,0.506610591257049,NA
ENSG00000113389.16,1459.27626817325,-0.340213180626463,0.19928089861488,-1.70720416754012,0.0877841106936597,0.440226921020238
ENSG00000251062.1,3.87711556535986,-0.297816450248448,1.05875123063215,-0.281290299016352,0.778487750322076,NA
ENSG00000250697.2,2.79816085412639,-0.138903324091578,1.22701394712291,-0.113204356329671,0.909868542020113,NA
ENSG00000240376.1,3608.39380618934,-0.254466867141012,0.113728265131972,-2.23749889128902,0.0252537517057166,0.209301404519183
ENSG00000251443.3,22.8339387381185,-0.224039274955881,0.528893071288191,-0.423600321347003,0.671857320927924,0.950094942114436
ENSG00000288579.1,2.99485065417598,-2.96858150321761,1.69564369627445,-1.75071066506482,0.0799957614079425,NA
ENSG00000249572.3,313.279210936822,0.0437705390419076,0.163101060058045,0.268364528264441,0.788418740702775,0.972896526833858
ENSG00000113407.14,43500.8148727658,-0.0232728010728917,0.0756627871986668,-0.307585828311936,0.758397505118322,0.965912514015753
ENSG00000151388.11,7504.67372944823,-0.100556797740213,0.0701182434242317,-1.43410320666223,0.151542812963757,0.582411353756001
ENSG00000182631.7,6.9035896916689,2.08657791901388,0.953128155463476,2.18918925755503,0.0285830871170574,NA
ENSG00000164175.15,243.200981960639,0.74350299854671,0.278636636107037,2.66836051760651,0.00762224201004566,0.0919202061040084
ENSG00000242110.9,50.0324000668823,0.153449250531359,0.32879767375391,0.466698102755463,0.640715887344245,0.941914908435959
ENSG00000082196.21,67.05780621787,-0.0297435458879471,0.273160015255352,-0.10888689495841,0.913292201145228,0.990602914398506
ENSG00000290548.1,85.1976977335742,0.330715745678863,0.258463998886289,1.27954278779212,0.200705982148555,0.660396757907825
ENSG00000271874.1,9.72544632531418,-0.323442777682643,0.664622085208501,-0.486656680361705,0.626501649044837,NA
ENSG00000039560.14,27782.9728053831,0.135462153924935,0.0722872731992693,1.87394195312246,0.0609384261895063,0.359668062231938
ENSG00000250234.1,2.7369948999558,-0.223273066316292,1.59011920492395,-0.140412785170387,0.888333856820853,NA
ENSG00000272323.1,153.351072350905,0.134913917142364,0.178271783765862,0.756787834240534,0.449176982555959,0.870413158316977
ENSG00000205838.15,58.7253928858863,-0.12169517316237,0.322798470035831,-0.377000464558774,0.706173259676003,0.955576324201279
ENSG00000113456.20,6297.59628007055,0.0405263158420277,0.0806829222568718,0.502291125661057,0.615462750741026,0.935500352700092
ENSG00000113460.13,7741.27620585289,-0.0310634342990324,0.0708658159532033,-0.438341587988564,0.661138682790273,0.946826069578919
ENSG00000168724.18,10001.6284260568,0.034392612306802,0.0856793273577773,0.40141085799129,0.688117656547668,0.953214806748185
ENSG00000113492.14,2.77458810476279,-0.512214935005627,1.2336565634356,-0.415200591629135,0.677995065751331,NA
ENSG00000113494.17,568.956012622495,-0.454281841226766,0.230878507890284,-1.96762290859332,0.0491114418717126,0.316819038063301
ENSG00000152582.14,691.779175233357,-0.072977576905243,0.116084763170069,-0.628657671449334,0.529573195291207,0.90675662343962
ENSG00000168685.15,20.5381622439711,-2.98086500149104,0.58695451714065,-5.07852808768272,3.80370205357472e-07,3.16635373747774e-05
ENSG00000279737.1,1.55335825824556,-0.736418848464784,2.182767985163,-0.337378435761595,0.735831638490578,NA
ENSG00000152611.12,17.1058650717212,0.101177552788114,0.606969321820583,0.166693025744095,0.867611593407875,0.984886934862694
ENSG00000145626.12,1972.13729110277,-0.368107863657421,0.117769858916635,-3.12565428067628,0.00177409982873811,0.0315389273723715
ENSG00000168671.10,288.266396897738,-0.0842009660116308,0.167021967771992,-0.504131086077112,0.614169263457089,0.935136121746419
ENSG00000164187.7,2975.63645160928,-0.0570748277731268,0.137871818082426,-0.413970226598482,0.678895911679103,0.951373993405655
ENSG00000145604.17,16512.3475366516,-0.0558114302773848,0.0723973895516258,-0.770903904450675,0.440763892671494,0.865202168610511
ENSG00000152620.13,6524.66061600826,-0.0889236973297262,0.0967288310132852,-0.919309128397437,0.35793390453152,0.811936864251704
ENSG00000245711.2,9.8809810724744,-0.454826569536124,0.661899708156653,-0.687153301219584,0.491986128668041,NA
ENSG00000164188.9,9.90181508372019,-1.02741240212551,0.707268571377451,-1.45264817878809,0.146321461948373,NA
ENSG00000079215.15,30446.5550068021,-0.529098272871818,0.105109589077489,-5.03377738906158,4.8090809817473e-07,3.85301074496012e-05
ENSG00000274441.1,2.81252471664276,-0.452943893975337,1.33203265637905,-0.340039631765939,0.733826682463703,NA
ENSG00000250155.3,13.59129525939,-0.15707575730323,0.594658501724281,-0.264144474261733,0.791668594965243,0.973140689059762
ENSG00000272103.2,12.6123697414337,-0.539923866373453,0.629188970190482,-0.858126718607281,0.390822495201201,NA
ENSG00000285967.1,1612.49370385703,0.0633491484834122,0.100331472602474,0.631398571556998,0.527779949776987,0.905502330474031
ENSG00000164190.19,20176.9378417751,0.0686982201237714,0.115366805969041,0.595476485170327,0.551525012869723,0.916713116950978
ENSG00000249850.1,4.321933697707,-0.206051068205125,1.39070212873059,-0.148163337028329,0.882213865229722,NA
ENSG00000244073.1,12.0063315185117,-0.345190027998601,0.650474501759076,-0.530674187942963,0.595644575931783,NA
ENSG00000197603.16,5663.68953639843,0.221805212012479,0.113729550484445,1.95028654441762,0.0511419755229896,0.323289851200079
ENSG00000228212.1,5.13475684549136,-0.413015139420076,0.956168935984213,-0.431947874352294,0.665779298536429,NA
ENSG00000286193.3,6.6739876157229,-0.393987082981469,0.811830571439878,-0.485307029375213,0.627458569928881,NA
ENSG00000270558.1,58.3174348080426,-0.207385112318402,0.354614685396489,-0.584818172678125,0.558669983715623,0.919781221932954
ENSG00000113569.16,13458.9032019291,0.158702051824135,0.0713704195862588,2.22363904743934,0.0261727391951017,0.213855024531893
ENSG00000082068.9,7011.98404355088,0.0318541522709611,0.0803917285550567,0.396236688071033,0.691930428353488,0.954271627580988
ENSG00000248587.8,18.4369365277042,-0.757268176657025,0.580178763720226,-1.30523249731042,0.191813691589634,0.647657682274846
ENSG00000168621.15,162.568412378018,-0.462971496636144,0.203614572752382,-2.27376405518464,0.0229801765148739,0.196725813842468
ENSG00000248461.3,3.7744397787461,-0.935589770496068,1.24683365869697,-0.750372564912808,0.453030349623147,NA
ENSG00000164318.18,364.49411585956,0.85305851563814,0.269452750657303,3.16589277176496,0.00154607775392252,0.0286768486068463
ENSG00000113594.10,42477.8774975248,0.482749705760207,0.0777092328840644,6.21225674020523,5.22289982779868e-10,9.97190535012095e-08
ENSG00000244968.7,186.349085093454,0.411506206591354,0.172349835360597,2.38762169821853,0.0169577872628683,0.160251170971179
ENSG00000251189.1,3.86760235468922,-0.874885195174811,1.76749452862655,-0.494986083976538,0.620609943646106,NA
ENSG00000249740.4,2.54666982109774,-0.0341002826793,1.57571896719155,-0.0216410942492353,0.982734252728106,NA
ENSG00000145623.13,3168.25570896363,0.19834902226961,0.0933320691888503,2.12519688027345,0.0335701882550652,0.253218263057688
ENSG00000164327.14,4866.25506638826,0.0231990894818338,0.149260481087203,0.155426870614735,0.876484801879005,0.98685685711785
ENSG00000289196.2,2.42040241979724,1.98539579617655,1.66377635419025,1.19330689559104,0.232749202897423,NA
ENSG00000153071.15,7817.64836202508,0.371667405247072,0.0726768592572081,5.11397175174724,3.15454552076025e-07,2.72403513827973e-05
ENSG00000250492.1,59.7026906655175,0.0252157508604463,0.289349367556662,0.0871463831885113,0.930555157146285,0.993754056194048
ENSG00000113638.14,4941.1336431486,-0.111264303248737,0.106264457468814,-1.047050969807,0.295076070893661,0.764355005149114
ENSG00000289540.1,3.10887858070638,-0.457463366692433,1.61486833851987,-0.283282144915744,0.776960563238071,NA
ENSG00000171522.6,341.954252600245,0.355488304808691,0.154728781752634,2.2974930764789,0.0215906575761463,0.188982098129191
ENSG00000132356.12,13314.1199611828,-0.149863378370218,0.135750124903733,-1.10396493908565,0.269608346987829,0.738335212820276
ENSG00000288911.2,32.3576155316252,-0.114403376029249,0.386662078278749,-0.295874311074216,0.767326069979272,0.96755938150203
ENSG00000145592.14,182241.336879723,-0.156488374641723,0.0961876493782193,-1.62690715131623,0.103756818923259,0.478989165619331
ENSG00000212296.1,1.9966074036167,-0.00710533389906099,1.8058081706852,-0.00393471134664593,0.996860562666068,NA
ENSG00000132357.14,843.021783575477,0.0371742476520894,0.148505388117209,0.250322551413081,0.802337918000452,0.97571550354416
ENSG00000112936.21,4231.10659075431,0.585396746740382,0.328509800062542,1.78197650916025,0.074753062550811,0.40375966383206
ENSG00000039537.16,179.879732736216,0.402345294559734,0.173954504919012,2.31293403264867,0.0207262663392855,0.183781137105611
ENSG00000182836.11,2283.84361356386,1.41552017517536,0.17859711262849,7.92577301134688,2.26731424639595e-15,8.73797718180485e-13
ENSG00000083720.13,4177.71715786383,0.277038968877054,0.0751619868691781,3.68589203687828,0.000227902957188306,0.00643539815745704
ENSG00000248668.3,7.43297291671885,1.01451544762984,0.804353447849113,1.26128066006643,0.207207746616037,NA
ENSG00000205765.10,11400.26635958,-0.0866879329902627,0.0980942824701296,-0.883720547287349,0.376847085658701,0.826953887325154
ENSG00000151876.13,589.43627537648,0.105385757358964,0.133313301910158,0.790511943286684,0.429228850041712,0.858462624932482
ENSG00000112964.14,594.495634284395,-0.157125695106919,0.15953576521644,-0.984893230014904,0.324676519140872,0.787324173415463
ENSG00000248873.1,107.031381478785,0.124112546459518,0.213428492633037,0.581518169989206,0.560891275859131,0.920108928313659
ENSG00000198865.10,555.452701210161,0.64830617400546,0.124626068091666,5.20201097517265,1.97143580463956e-07,1.78380654479799e-05
ENSG00000250722.6,3313.35026480227,-0.0853796616739983,0.157783648792617,-0.541118565373128,0.588425862565853,0.927996267774591
ENSG00000286271.3,1.98200232123907,0.0142238501892419,1.56586895895691,0.00908367849549618,0.99275237284412,NA
ENSG00000287263.3,33.9053906145386,0.417966416868264,0.366965268081678,1.13898086064983,0.254711137127096,0.721874151237673
ENSG00000286656.2,1.82188192950667,1.4779548447074,1.9052901069391,0.775711183994848,0.437919534844964,NA
ENSG00000271788.1,7.77966370987395,0.578526056173481,0.802921548899921,0.720526254359615,0.471201040815196,NA
ENSG00000177738.6,514.630896626439,0.0579428924613193,0.124340446804465,0.466001964368351,0.641214094480739,0.941914908435959
ENSG00000251131.3,5.42929219648758,-0.62014253463972,0.936305588907387,-0.662329203186098,0.507760265008594,NA
ENSG00000272382.1,1.73682089351961,0.741350037461709,1.81592206349302,0.408249920173161,0.683090201957957,NA
ENSG00000177721.5,62.3806412152849,-0.602711800653352,0.384899574130358,-1.56589365424765,0.117373515703952,0.509352473888402
ENSG00000215068.10,55.0939246271296,-0.115213845344396,0.316924107334861,-0.363537650427652,0.716203292948813,0.956077353342864
ENSG00000172262.12,5510.74149003351,0.0183883843123475,0.0890761952605988,0.206434325787614,0.836451660118795,0.979852657700487
ENSG00000278487.1,4.03525199560879,-1.46987714804855,1.1394689277931,-1.28996685402855,0.197062166775784,NA
ENSG00000177453.7,17.0458156234396,0.118899126622156,0.546751422055814,0.217464686557355,0.827846224521856,0.979390361181017
ENSG00000247763.2,3.1570515353068,-0.410910428819681,1.1624773395159,-0.353478226931114,0.723729948990578,NA
ENSG00000112972.15,43947.0675365976,0.0672853613521541,0.0960942963129388,0.700201405638414,0.483801533907424,0.887200831529655
ENSG00000151882.11,48.9826783309645,0.119115896553222,0.344719417843852,0.345544493252706,0.729685066908149,0.95800245922366
ENSG00000151881.15,1017.99830537682,-0.220180322063295,0.124958744952809,-1.76202411561069,0.0780652230759067,0.414020223606701
ENSG00000249492.3,51.3925377370679,-0.259789996313426,0.327542129255429,-0.793149867175814,0.427690511984419,0.857647643564053
ENSG00000172244.9,651.793116140164,0.0949653472156139,0.118606915955501,0.800672932523116,0.423321016389044,0.856515189129664
ENSG00000249855.1,671.85625010368,-0.459716977357735,0.167566326241266,-2.74349260779175,0.00607894168709575,0.0778037241390834
ENSG00000248554.1,3.73259732999949,0.607900150578331,1.21973786615008,0.498385897042844,0.618212075074542,NA
ENSG00000172239.14,25856.0600749942,-0.0462264671953631,0.072424493789958,-0.638271181148008,0.523297168387752,0.903157850208393
ENSG00000248092.8,1454.03821973143,0.0573377492619511,0.118457908797607,0.484034792137993,0.628361177507373,0.938887454415992
ENSG00000279557.1,4.24036234897506,-0.413570863769889,1.16172891811395,-0.355996013632265,0.721843550545333,NA
ENSG00000249286.1,3.74918733754515,0.396399102053771,1.07945699054319,0.367220839298379,0.713454296055155,NA
ENSG00000112992.18,11774.1799933778,0.0932693467669795,0.0756688525238389,1.23259893147707,0.21772543579004,0.680854101311273
ENSG00000224993.3,30.3317622648168,-0.150863706391643,0.485425826892679,-0.310786320038544,0.755963070086833,0.965180356814064
ENSG00000070193.5,564.105721867317,0.165418461231492,0.136477775147925,1.21205420481246,0.225491632143888,0.688592507781404
ENSG00000251141.6,159.340195297507,-0.0494507394071723,0.214971320091898,-0.230034124487084,0.818065253142671,0.977647638862531
ENSG00000112996.11,9802.57858833225,-0.00526281644604303,0.0872846314407628,-0.0602948807730802,0.951920779081253,0.995167918052284
ENSG00000272335.1,688.985025901723,-0.229722260381578,0.137088000601375,-1.67572843264062,0.0937913979328645,0.455943186727597
ENSG00000164588.8,450.558495015422,0.0974456426954875,0.121659418164572,0.800970809869157,0.423148544782591,0.856515189129664
ENSG00000170571.12,9002.61955798331,-0.140507965497763,0.0994455935054552,-1.4129129360574,0.157681325025542,0.593293446954721
ENSG00000271752.1,6.53698359768547,0.0218398845527388,0.852317245428322,0.0256241260749845,0.97955714256103,NA
ENSG00000151883.20,3050.59135050917,-0.103130899798055,0.11044253092563,-0.933796961493951,0.350408637185954,0.80603213437329
ENSG00000289056.2,190.0123407078,-0.10557262170537,0.164756418255938,-0.640780024371309,0.521665613019064,0.902909835370305
ENSG00000250360.1,21.9807305254785,0.72468141124052,0.663586036175496,1.09206850616861,0.274802991008183,0.743586493870884
ENSG00000251573.2,11.4098114283494,0.482492924460471,0.96770468359766,0.498595214675096,0.618064577003404,NA
ENSG00000248918.2,1.86763305285779,2.23299385170107,1.85634582959691,1.20289755071443,0.2290159682805,NA
ENSG00000259663.2,110.344067730927,0.670260720102608,0.357151933004165,1.87668232526349,0.0605616465020522,0.358766987006607
ENSG00000016082.15,2342.16775425877,0.640143088665211,0.202116770640885,3.16719432353586,0.00153917429370668,0.0286253406848344
ENSG00000248898.4,5.08781983137476,-1.72137825939613,1.125479001051,-1.52946279565292,0.12614975539988,NA
ENSG00000152684.11,5170.81409635247,-0.122492813056381,0.076562476489961,-1.59990662099916,0.109619300300095,0.493088926002756
ENSG00000213949.10,2211.65529912035,-0.77647796118848,0.192170270189076,-4.04057277134755,5.33208161681575e-05,0.00199220737033308
ENSG00000164171.11,1000.19099348764,-0.596940422130243,0.401364801561282,-1.48727646223133,0.13694180851111,0.551984500663319
ENSG00000272123.1,2.10596738700783,0.644587666045774,1.53681873854327,0.419429858498972,0.674902006362551,NA
ENSG00000164172.20,2918.34716817688,-0.0460617029639653,0.082539357069035,-0.558057447981328,0.576805156181697,0.925380164587819
ENSG00000247796.3,270.415986258324,0.00849235573111073,0.149898944361422,0.0566538728293828,0.954820919109492,0.995167918052284
ENSG00000134363.12,147.931195876571,0.306982247271066,0.278006358767492,1.10422743073948,0.26949449335034,0.738335212820276
ENSG00000164258.12,5018.50023448296,-0.114950224788514,0.0737293736819579,-1.55908315842161,0.118976699218532,0.513466990651822
ENSG00000272416.1,34.9027799451016,-0.216027289931695,0.398364040007642,-0.542286120824436,0.587621415330703,0.927635775092232
ENSG00000185305.12,3942.99976654256,-0.122904950462802,0.113151364999222,-1.08619945029958,0.277390760447267,0.746249288736789
ENSG00000249069.8,4.29558213911475,-0.449593929191066,1.22546895172374,-0.36687500614248,0.713712255660602,NA
ENSG00000178996.14,11095.9540719973,0.140167877029612,0.104248737603221,1.34455227230762,0.178769865101917,0.629028117188616
ENSG00000280159.1,1.76785895533122,1.39130680029599,2.04172896147567,0.681435600193677,0.495595903082967,NA
ENSG00000232517.2,3.21598314494882,-0.319067066586991,1.47323036653958,-0.216576493285592,0.82853840658324,NA
ENSG00000226810.3,3.54418576585714,-0.618570669106199,1.09964502087915,-0.562518501299321,0.573762801812302,NA
ENSG00000289060.1,4.30734858219005,0.923569313475935,1.02743958502634,0.898903767127349,0.368703921252517,NA
ENSG00000164283.13,2.93288316815615,-3.9317608200417,1.68221193935271,-2.33725651807856,0.0194258499963375,NA
ENSG00000113088.6,1.76594495624948,1.35915750358587,2.08665016904666,0.651358585999507,0.514815037798628,NA
ENSG00000164287.13,12.7525522776306,-0.731194190348079,0.639240670246344,-1.143848044065,0.252686661159071,NA
ENSG00000164294.14,16444.7939759503,-0.18363639569294,0.0860370158223617,-2.13438825065818,0.0328110125626219,0.250400237225756
ENSG00000234602.9,2.06104883582628,-0.304025284441941,1.71237460898671,-0.17754601291469,0.859079526199055,NA
ENSG00000152669.9,18.3120282519892,-1.0022960015527,0.600123360150872,-1.67014995267093,0.0948896990433557,0.458072263231565
ENSG00000067248.11,8319.29279243802,-0.010623524610486,0.0958665884959838,-0.110815715643528,0.911762482828491,0.990592409736879
ENSG00000039123.16,21702.7180844612,0.0639298976174965,0.0779446370256584,0.820196232313604,0.412104249483948,0.849896099099242
ENSG00000067113.17,1163.60941484572,-0.135982968646875,0.101290902994686,-1.34249932251081,0.179434149898292,0.629642546785082
ENSG00000250853.1,4.11801230109687,0.375066399506129,1.1100985174914,0.337867669937711,0.735462911967935,NA
ENSG00000177058.12,6581.94820674129,-0.0799658196888033,0.0863383748916187,-0.926190929458483,0.354346765541271,0.809207784229056
ENSG00000248854.1,5.52436671716177,0.309005530198346,0.882337683308193,0.350212323517428,0.726179358869846,NA
ENSG00000164509.16,38.6822687597625,-0.0280380820225579,0.365941403208185,-0.0766190482321755,0.938926605198704,0.995020589790079
ENSG00000134352.21,17708.9196494682,-0.237958198312845,0.149297386380082,-1.59385374441217,0.110968796695694,0.495763765492099
ENSG00000264281.3,253.57400316217,-0.568217359959551,0.234583827534698,-2.42223586310742,0.0154253350563547,0.150500069319173
ENSG00000227908.5,1.96707410389219,0.0269697015854398,1.43214501736409,0.0188316834248241,0.984975378582664,NA
ENSG00000164512.18,28.7005392145492,-0.527576174187318,0.457657105748962,-1.15277610149619,0.249002295993028,0.715714218391194
ENSG00000248727.6,431.72379128845,0.326447154394118,0.142034867696906,2.29835926690014,0.0215413498292654,0.188756644756565
ENSG00000226221.1,5035.68367494026,-0.0148845784783031,0.0988339971608805,-0.150601806118133,0.880289836568216,0.98685685711785
ENSG00000225940.7,15.3617918251713,-0.620975169099196,0.546343150477641,-1.13660282655014,0.255704357925166,0.722305494013785
ENSG00000095015.6,19206.7585312662,0.165110725323421,0.0814765022379013,2.02648273782443,0.0427153399210821,0.291267673360957
ENSG00000225230.1,5.06664653262876,0.286428762617079,1.08029130006924,0.265140302989314,0.790901380717464,NA
ENSG00000155542.12,1670.57901880375,0.306143812532884,0.114033555763969,2.68468180687581,0.00725988863203248,0.0888216004240023
ENSG00000155545.20,9733.89589242286,0.0723613624317721,0.120626150160127,0.599881222568364,0.548585397445702,0.91589192332972
ENSG00000271828.1,55.3536918822225,0.176788809609998,0.31862835556056,0.55484330419675,0.579001844338659,0.925824616406595
ENSG00000289152.2,6.60031131705015,-1.86180657109527,1.00078410971188,-1.86034785427526,0.0628363271836443,NA
ENSG00000062194.16,21629.1872800941,0.0940942543270289,0.0817358139182904,1.15119982069418,0.249650038970763,0.716535519301019
ENSG00000250961.2,1.9834844036733,0.05019886548398,2.01504693286608,0.02491200808538,0.980125149140399,NA
ENSG00000169067.4,2.57678619690104,-2.80594692497196,1.76865792050188,-1.58648367920448,0.112629631541144,NA
ENSG00000287709.3,13.6600348041917,0.770666531699203,0.768243424160717,1.00315408822553,0.315786521023381,0.780873727307221
ENSG00000145632.15,15970.7627492165,-0.277002965315117,0.0673396012944481,-4.11352250370325,3.89667035172793e-05,0.00157158152499632
ENSG00000152932.8,2225.28508930769,0.319611950727924,0.114556898484673,2.78998432181442,0.00527105939627215,0.0701024810437997
ENSG00000248475.5,1.97257667355171,-0.996654813680806,1.61883797852879,-0.615660632441161,0.538118524916957,NA
ENSG00000113448.21,1924.85589629272,-0.352560553133179,0.152841468816278,-2.30670743917655,0.0210711352592458,0.185699726798688
ENSG00000247345.2,2.88492073338782,0.335632440182188,1.50070840187656,0.22364933771444,0.82303016996521,NA
ENSG00000214244.4,20.1001114440307,-0.0235091945486705,0.457776027857284,-0.0513552329481083,0.959042456602518,0.995167918052284
ENSG00000152931.9,76.864158749449,-0.239041132083929,0.300976573173991,-0.794218399003905,0.427068299132321,0.857183769211766
ENSG00000035499.13,7482.74594366118,0.050861422331251,0.0748669565919495,0.679357418099191,0.496911423529819,0.892562026159076
ENSG00000251303.1,19.0171924692137,-0.424867493793697,0.611303028576357,-0.695019448510106,0.487043113462254,0.88794939005239
ENSG00000287434.1,7.91153547316511,-0.0614139265172317,0.886467996363093,-0.0692793499248639,0.94476726261088,NA
ENSG00000250148.1,6.60528527894316,-0.110798553187417,0.796577803544859,-0.139093196790509,0.889376504143626,NA
ENSG00000164181.14,5690.06259108781,-0.328892084120124,0.127259187798332,-2.58442702495728,0.00975409435786341,0.109165431866257
ENSG00000049167.16,3657.22055813247,-0.0458012121455255,0.0998937590357042,-0.458499235464301,0.646593811653874,0.943038936783793
ENSG00000164182.12,3703.84900984493,-0.271187444867708,0.0816178792637066,-3.3226475291217,0.000891675061577158,0.0190715824321503
ENSG00000276945.1,11.0903612245361,0.145110687052912,0.845920245606897,0.171541806460494,0.863797760789099,NA
